year,month,day,yyyymmdd,date,dayNum,dayOfWeek,isSun,isMon,isTues,isWeds,isThurs,isFri,isSat,dayOfWeekQC,hour,light,isLight,isDark,isTwilight,LightQC,ceilingHeight,visibilityDistance,dewPoint,seaLevelPressure
2011,1,1,20110101,1/1/2011,1,7,0,0,0,0,0,0,1,1,16,Light,1,0,0,1,518,16093,80,99999
2011,1,1,20110101,1/1/2011,1,7,0,0,0,0,0,0,1,1,17,Twilight,0,0,1,1,518,16093,94,10179
2011,1,1,20110101,1/1/2011,1,7,0,0,0,0,0,0,1,1,18,Dark,0,1,0,1,99999,16000,94,10179
2011,1,1,20110101,1/1/2011,1,7,0,0,0,0,0,0,1,1,19,Dark,0,1,0,1,3962,16093,89,10172
2011,1,1,20110101,1/1/2011,1,7,0,0,0,0,0,0,1,1,20,Dark,0,1,0,1,3962,16093,89,10166
2011,1,1,20110101,1/1/2011,1,7,0,0,0,0,0,0,1,1,21,Dark,0,1,0,1,99999,16000,89,10166
2011,1,1,20110101,1/1/2011,1,7,0,0,0,0,0,0,1,1,22,Dark,0,1,0,1,579,14484,94,10169
2011,1,1,20110101,1/1/2011,1,7,0,0,0,0,0,0,1,1,23,Dark,0,1,0,1,2134,16093,100,99999
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,0,Dark,0,1,0,1,99999,16000,100,10173
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,1,Dark,0,1,0,1,1067,12875,90,99999
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,2,Dark,0,1,0,1,792,11265,90,99999
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,3,Dark,0,1,0,1,99999,9000,100,10161
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,4,Dark,0,1,0,1,457,16093,120,99999
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,5,Dark,0,1,0,1,488,12875,117,10144
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,6,Twilight,0,0,1,1,99999,12000,117,10144
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,7,Twilight,0,0,1,1,274,12875,128,10143
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,8,Light,1,0,0,1,427,11265,120,99999
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,9,Light,1,0,0,1,99999,14000,133,10143
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,10,Light,1,0,0,1,518,16093,80,99999
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,11,Light,1,0,0,1,884,16093,56,10162
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,12,Light,1,0,0,1,99999,16000,56,10162
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,13,Light,1,0,0,1,853,16093,56,10175
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,14,Light,1,0,0,1,1067,16093,60,99999
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,15,Light,1,0,0,1,99999,16000,56,10178
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,16,Light,1,0,0,1,1219,16093,33,10160
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,17,Twilight,0,0,1,1,1372,16093,28,10151
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,18,Dark,0,1,0,1,99999,16000,28,10151
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,19,Dark,0,1,0,1,1981,14484,50,10148
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,20,Dark,0,1,0,1,1676,16093,33,10145
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,21,Dark,0,1,0,1,99999,16000,33,10145
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,22,Dark,0,1,0,1,2743,16093,-17,10160
2011,1,2,20110102,1/2/2011,2,1,1,0,0,0,0,0,0,1,23,Dark,0,1,0,1,3353,16093,-50,10178
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,0,Dark,0,1,0,1,99999,16000,-50,10178
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,1,Dark,0,1,0,1,22000,16093,-72,10192
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,2,Dark,0,1,0,1,22000,16093,-78,10198
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,3,Dark,0,1,0,1,22000,16000,-78,10198
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,4,Dark,0,1,0,1,22000,16093,-94,10207
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,5,Dark,0,1,0,1,22000,16093,-100,10211
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,6,Twilight,0,0,1,1,22000,16000,-100,10211
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,7,Twilight,0,0,1,1,22000,16093,-106,10230
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,8,Light,1,0,0,1,22000,16093,-111,10230
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,9,Light,1,0,0,1,22000,16000,-111,10230
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,10,Light,1,0,0,1,22000,16093,-106,10242
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,11,Light,1,0,0,1,22000,16093,-111,10255
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,12,Light,1,0,0,1,22000,16000,-111,10255
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,13,Light,1,0,0,1,22000,16093,-117,10266
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,14,Light,1,0,0,1,22000,16093,-111,10273
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,15,Light,1,0,0,1,22000,16000,-111,10273
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,16,Light,1,0,0,1,22000,16093,-117,10263
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,17,Twilight,0,0,1,1,22000,16093,-111,10252
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,18,Dark,0,1,0,1,22000,16000,-111,10252
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,19,Dark,0,1,0,1,22000,16093,-117,10239
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,20,Dark,0,1,0,1,22000,16093,-122,10238
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,21,Dark,0,1,0,1,22000,16000,-122,10238
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,22,Dark,0,1,0,1,22000,16093,-122,10241
2011,1,3,20110103,1/3/2011,3,2,0,1,0,0,0,0,0,1,23,Dark,0,1,0,1,22000,16093,-89,10242
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,0,Dark,0,1,0,1,22000,16000,-89,10242
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,1,Dark,0,1,0,1,22000,16093,-61,10237
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,2,Dark,0,1,0,1,22000,16093,-72,10234
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,3,Dark,0,1,0,1,22000,16000,-72,10234
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,4,Dark,0,1,0,1,22000,16093,-89,10228
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,5,Dark,0,1,0,1,6096,16093,-83,10219
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,6,Twilight,0,0,1,1,99999,16000,-83,10219
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,7,Twilight,0,0,1,1,6096,16093,-78,10217
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,8,Light,1,0,0,1,6096,16093,-78,10204
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,9,Light,1,0,0,1,99999,16000,-78,10204
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,10,Light,1,0,0,1,6096,16093,-67,10196
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,11,Light,1,0,0,1,4572,16093,-67,10191
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,12,Light,1,0,0,1,99999,16000,-67,10191
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,13,Light,1,0,0,1,5182,16093,-67,10186
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,14,Light,1,0,0,1,3353,16093,-61,10181
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,15,Light,1,0,0,1,99999,16000,-61,10181
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,16,Light,1,0,0,1,22000,16093,-67,10157
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,17,Twilight,0,0,1,1,22000,16093,-50,10139
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,18,Dark,0,1,0,1,22000,16000,-50,10139
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,19,Dark,0,1,0,1,22000,16093,-44,10124
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,20,Dark,0,1,0,1,22000,16093,-39,10118
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,21,Dark,0,1,0,1,22000,16000,-39,10118
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,22,Dark,0,1,0,1,22000,16093,-61,10115
2011,1,4,20110104,1/4/2011,4,3,0,0,1,0,0,0,0,1,23,Dark,0,1,0,1,22000,16093,-67,10118
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,0,Dark,0,1,0,1,22000,16000,-67,10118
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,1,Dark,0,1,0,1,22000,16093,-44,10126
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,2,Dark,0,1,0,1,22000,16093,-39,10126
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,3,Dark,0,1,0,1,22000,16000,-39,10126
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,4,Dark,0,1,0,1,22000,16093,-50,10128
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,5,Dark,0,1,0,1,22000,16093,-50,10132
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,6,Twilight,0,0,1,1,22000,16000,-50,10132
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,7,Twilight,0,0,1,1,22000,16093,-72,10142
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,8,Light,1,0,0,1,22000,16093,-72,10143
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,9,Light,1,0,0,1,22000,16000,-72,10143
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,10,Light,1,0,0,1,22000,16093,-89,10152
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,11,Light,1,0,0,1,22000,16093,-106,10161
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,12,Light,1,0,0,1,22000,16000,-106,10161
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,13,Light,1,0,0,1,7620,16093,-106,10163
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,14,Light,1,0,0,1,7620,16093,-106,10166
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,15,Light,1,0,0,1,99999,16000,-106,10166
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,16,Light,1,0,0,1,7620,16093,-106,10151
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,17,Twilight,0,0,1,1,7620,16093,-106,10139
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,18,Dark,0,1,0,1,99999,16000,-106,10139
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,19,Dark,0,1,0,1,22000,16093,-106,10125
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,20,Dark,0,1,0,1,22000,16093,-106,10122
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,21,Dark,0,1,0,1,22000,16000,-106,10122
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,22,Dark,0,1,0,1,22000,16093,-100,10118
2011,1,5,20110105,1/5/2011,5,4,0,0,0,1,0,0,0,1,23,Dark,0,1,0,1,7620,16093,-100,10117
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,0,Dark,0,1,0,1,99999,16000,-100,10117
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,1,Dark,0,1,0,1,3353,16093,-83,10111
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,2,Dark,0,1,0,1,22000,16093,-78,10109
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,3,Dark,0,1,0,1,22000,16000,-78,10109
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,4,Dark,0,1,0,1,22000,16093,-83,10105
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,5,Dark,0,1,0,1,22000,16093,-72,10101
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,6,Twilight,0,0,1,1,22000,16000,-72,10101
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,7,Twilight,0,0,1,1,3048,16093,-72,10096
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,8,Light,1,0,0,1,3048,16093,-67,10089
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,9,Light,1,0,0,1,99999,16000,-67,10089
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,10,Light,1,0,0,1,2743,16093,-78,10084
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,11,Light,1,0,0,1,2134,16093,-78,10085
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,12,Light,1,0,0,1,99999,16000,-78,10085
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,13,Light,1,0,0,1,7010,16093,-89,10082
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,14,Light,1,0,0,1,7620,16093,-94,10082
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,15,Light,1,0,0,1,99999,16000,-94,10082
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,16,Light,1,0,0,1,22000,16093,-100,10064
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,17,Twilight,0,0,1,1,22000,16093,-100,10050
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,18,Dark,0,1,0,1,22000,16000,-100,10050
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,19,Dark,0,1,0,1,22000,16093,-94,10039
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,20,Dark,0,1,0,1,22000,16093,-94,10038
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,21,Dark,0,1,0,1,22000,16000,-94,10038
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,22,Dark,0,1,0,1,22000,16093,-72,10030
2011,1,6,20110106,1/6/2011,6,5,0,0,0,0,1,0,0,1,23,Dark,0,1,0,1,3658,16093,-61,10029
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,0,Dark,0,1,0,1,99999,16000,-61,10029
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,1,Dark,0,1,0,1,2438,16093,-61,10019
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,2,Dark,0,1,0,1,2438,16093,-67,10015
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,3,Dark,0,1,0,1,99999,16000,-67,10015
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,4,Dark,0,1,0,1,2134,16093,-56,10003
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,5,Dark,0,1,0,1,3048,16093,-50,99999
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,6,Twilight,0,0,1,1,99999,16000,-44,9991
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,7,Twilight,0,0,1,1,3048,16093,-50,9976
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,8,Light,1,0,0,1,2743,16093,-44,9969
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,9,Light,1,0,0,1,99999,16000,-44,9969
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,10,Light,1,0,0,1,1219,16093,-60,99999
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,11,Light,1,0,0,1,22000,16093,-44,9979
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,12,Light,1,0,0,1,22000,16000,-44,9979
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,13,Light,1,0,0,1,7500,16093,-89,9991
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,14,Light,1,0,0,1,7010,16093,-106,9991
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,15,Light,1,0,0,1,99999,16000,-106,9991
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,16,Light,1,0,0,1,5182,16093,-122,9985
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,17,Twilight,0,0,1,1,5486,16093,-122,9978
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,18,Dark,0,1,0,1,99999,16000,-122,9978
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,19,Dark,0,1,0,1,4877,16093,-117,9971
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,20,Dark,0,1,0,1,4877,16093,-117,9971
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,21,Dark,0,1,0,1,99999,16000,-117,9971
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,22,Dark,0,1,0,1,7620,16093,-106,9975
2011,1,7,20110107,1/7/2011,7,6,0,0,0,0,0,1,0,1,23,Dark,0,1,0,1,7620,16093,-94,9978
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,0,Dark,0,1,0,1,99999,16000,-94,9978
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,1,Dark,0,1,0,1,3048,16093,-100,9981
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,2,Dark,0,1,0,1,3353,16093,-106,9980
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,3,Dark,0,1,0,1,99999,16000,-106,9980
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,4,Dark,0,1,0,1,884,16093,-90,99999
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,5,Dark,0,1,0,1,945,16093,-90,99999
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,6,Twilight,0,0,1,1,99999,14000,-83,9969
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,7,Twilight,0,0,1,1,884,16093,-80,99999
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,8,Light,1,0,0,1,579,14484,-67,9962
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,9,Light,1,0,0,1,99999,14000,-67,9962
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,10,Light,1,0,0,1,640,9656,-44,9964
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,11,Light,1,0,0,1,1250,14484,-50,99999
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,12,Light,1,0,0,1,99999,16000,-50,9963
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,13,Light,1,0,0,1,518,2816,-40,99999
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,14,Light,1,0,0,1,945,4828,-30,99999
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,15,Light,1,0,0,1,99999,12000,-28,9978
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,16,Light,1,0,0,1,4572,16093,-40,99999
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,17,Twilight,0,0,1,1,6096,16093,-100,9981
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,18,Dark,0,1,0,1,99999,16000,-100,9981
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,19,Dark,0,1,0,1,7620,16093,-144,9999
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,20,Dark,0,1,0,1,7620,16093,-156,10013
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,21,Dark,0,1,0,1,99999,16000,-156,10013
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,22,Dark,0,1,0,1,22000,16093,-144,10042
2011,1,8,20110108,1/8/2011,8,7,0,0,0,0,0,0,1,1,23,Dark,0,1,0,1,22000,16093,-150,10055
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,0,Dark,0,1,0,1,22000,16000,-150,10055
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,1,Dark,0,1,0,1,22000,16093,-150,10072
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,2,Dark,0,1,0,1,22000,16093,-156,10081
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,3,Dark,0,1,0,1,22000,16000,-156,10081
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,4,Dark,0,1,0,1,22000,16093,-150,10093
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,5,Dark,0,1,0,1,22000,16093,-150,10101
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,6,Twilight,0,0,1,1,22000,16000,-150,10101
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,7,Twilight,0,0,1,1,22000,16093,-139,10132
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,8,Light,1,0,0,1,22000,16093,-133,10138
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,9,Light,1,0,0,1,22000,16000,-133,10138
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,10,Light,1,0,0,1,22000,16093,-133,10162
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,11,Light,1,0,0,1,22000,16093,-133,10172
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,12,Light,1,0,0,1,22000,16000,-133,10172
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,13,Light,1,0,0,1,22000,16093,-133,10190
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,14,Light,1,0,0,1,22000,16093,-128,10196
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,15,Light,1,0,0,1,22000,16000,-128,10196
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,16,Light,1,0,0,1,22000,16093,-128,10200
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,17,Twilight,0,0,1,1,22000,16093,-128,10200
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,18,Dark,0,1,0,1,22000,16000,-128,10200
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,19,Dark,0,1,0,1,22000,16093,-122,10212
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,20,Dark,0,1,0,1,22000,16093,-128,10221
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,21,Dark,0,1,0,1,22000,16000,-128,10221
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,22,Dark,0,1,0,1,22000,16093,-128,10244
2011,1,9,20110109,1/9/2011,9,1,1,0,0,0,0,0,0,1,23,Dark,0,1,0,1,22000,16093,-122,10257
